days
pon	uto	sre	cet	pet

hours
1	2	3	4	5	6	7

people
63	kusa	bio.p	1,1
64	kusa	bio.p	1,1
71	mama	bio.p	1,1
72	mama	bio.p	1,1
73	kusa	bio.p	1,1
74	kusa	bio.p	1,1
81	kusa	bio.p	1,1
82	kusa	bio.p	1,1
83	kusa	bio.p	1,1
84	kusa	bio.p	1,1
51,53	tada	fra.p	1,1
52,54	tada	fra.p	1,1
61	tada	fra.p	1,1
62	tada	fra.p	1,1
63	tada	fra.p	1,1
64	tada	fra.p	1,1
71,72	tada	fra.p	1,1
73,74	tada	fra.p	1,1
81,82	tada	fra.p	1,1
83,84	tada	fra.p	1,1
51,54	trina	rus.p	1,1
52,53	trina	rus.p	1,1
61,62	trina	rus.p	1,1
63,64	trina	rus.p	1,1
71,72	trina	rus.p	1,1
73,74	trina	rus.p	1,1
81,82	trina	rus.p	1,1
83,84	trina	rus.p	1,1
51	cmika	cos.v	1
52	tada	cos.v	1
53	jocve	cos.v	1
61	rojo	cos.v	1
62	boal	cos.v	1
63	zijo	cos.v	1
64	vojo	cos.v	1
72	stama	cos.v	1
73	steda	cos.v	1
74	pone	cos.v	1
81	rada	cos.v	1
82	arsa	cos.v	1
83	kusa	cos.v	1
84	cvone	cos.v	1
51,53	pone	ver.v	1
52,54	pone	ver.v	1
61,64	pone	ver.v	1
62,63	pone	ver.v	1
71,73	pone	ver.v	1
72	pone	ver.v	1
74	pone	ver.v	1
81,83	pone	ver.v	1
82	pone	ver.v	1
84	pone	ver.v	1
51,53	rejo	gra.v	1
52,54	rejo	gra.v	1
61,64	rejo	gra.v	1
62,63	leiv	gra.v	1
71,72,73	leiv	gra.v	1
81,83	leiv	gra.v	1
82,84	rejo	gra.v	1

same_time
tada_51_fra.p.1'	trina_51_rus.p.1'
tada_51_fra.p.2'	trina_51_rus.p.2'
tada_52_fra.p.1'	trina_52_rus.p.1'
tada_52_fra.p.2'	trina_52_rus.p.2'
tada_61_fra.p.1'	trina_61_rus.p.1'
tada_63_fra.p.1'	trina_63_rus.p.1'
tada_61_fra.p.2'	trina_61_rus.p.2'
tada_63_fra.p.2'	trina_63_rus.p.2'
tada_71_fra.p.1'	trina_71_rus.p.1'
tada_73_fra.p.1'	trina_73_rus.p.1'
tada_71_fra.p.2'	trina_71_rus.p.2'
tada_73_fra.p.2'	trina_73_rus.p.2'
tada_81_fra.p.1'	trina_81_rus.p.1'
tada_83_fra.p.1'	trina_83_rus.p.1'
tada_81_fra.p.2'	trina_81_rus.p.2'
tada_83_fra.p.2'	trina_83_rus.p.2'
rada_51_fzc.v.1'	steda_52_fzc.v.1'
rada_51_fzc.v.2'	steda_52_fzc.v.2'
rada_51_fzc.v.3'	steda_52_fzc.v.3'
steda_54_fzc.v.1'	rada_53_fzc.v.1'
steda_54_fzc.v.2'	rada_53_fzc.v.2'
steda_54_fzc.v.3'	rada_53_fzc.v.3'
steda_61_fzc.v.1'	rada_62_fzc.v.1'
steda_61_fzc.v.2'	rada_62_fzc.v.2'
steda_61_fzc.v.3'	rada_62_fzc.v.3'
rada_64_fzc.v.1'	steda_63_fzc.v.1'
rada_64_fzc.v.2'	steda_63_fzc.v.2'
rada_64_fzc.v.3'	steda_63_fzc.v.3'
rada_71_fzc.v.1'	steda_72_fzc.v.1'
rada_71_fzc.v.2'	steda_72_fzc.v.2'
rada_71_fzc.v.3'	steda_72_fzc.v.3'
steda_73_fzc.v.1'	rada_74_fzc.v.1'
steda_73_fzc.v.2'	rada_74_fzc.v.2'
steda_73_fzc.v.3'	rada_74_fzc.v.3'
rada_81_fzc.v.1'	steda_82_fzc.v.1'
rada_81_fzc.v.2'	steda_82_fzc.v.2'
rada_81_fzc.v.3'	steda_82_fzc.v.3'
steda_83_fzc.v.1'	rada_84_fzc.v.1'
steda_83_fzc.v.2'	rada_84_fzc.v.2'
steda_83_fzc.v.3'	rada_84_fzc.v.3'
pone_51_ver.v.1'	rejo_51_gra.v.1'
pone_52_ver.v.1'	rejo_52_gra.v.1'
pone_61_ver.v.1'	rejo_61_gra.v.1'
pone_62_ver.v.1'	leiv_62_gra.v.1'
pone_71_ver.v.1'	leiv_71_gra.v.1'
pone_81_ver.v.1'	leiv_81_gra.v.1'
pone_82_ver.v.1'	rejo_82_gra.v.1'

distinct
arsa	joma
kove	trima
opje	mani

cardinality_alltime
kusa
cmika
mama

2

cardinality_alltime
boal
rojo
cvone

2

cardinality_alltime
stama
rejo
brsla
hata

3

cardinality_alltime
tada
trina
neol
mami

4

cardinality_total
16

cardinality
51_pon_7
51_uto_7
51_sre_7
51_cet_7
51_pet_7

3

cardinality
52_pon_7
52_uto_7
52_sre_7
52_cet_7
52_pet_7

3

cardinality
53_pon_7
53_uto_7
53_sre_7
53_cet_7
53_pet_7

3

cardinality
54_pon_7
54_uto_7
54_sre_7
54_cet_7
54_pet_7

3

cardinality
61_pon_7
61_uto_7
61_sre_7
61_cet_7
61_pet_7

2

cardinality
62_pon_7
62_uto_7
62_sre_7
62_cet_7
62_pet_7

2

cardinality
63_pon_7
63_uto_7
63_sre_7
63_cet_7
63_pet_7

2

cardinality
64_pon_7
64_uto_7
64_sre_7
64_cet_7
64_pet_7

2

cardinality
71_pon_7
71_uto_7
71_sre_7
71_cet_7
71_pet_7

3

cardinality
72_pon_7
72_uto_7
72_sre_7
72_cet_7
72_pet_7

3

cardinality
73_pon_7
73_uto_7
73_sre_7
73_cet_7
73_pet_7

3

cardinality
74_pon_7
74_uto_7
74_sre_7
74_cet_7
74_pet_7

3

cardinality
81_pon_7
81_uto_7
81_sre_7
81_cet_7
81_pet_7

3

cardinality
82_pon_7
82_uto_7
82_sre_7
82_cet_7
82_pet_7

3

cardinality
83_pon_7
83_uto_7
83_sre_7
83_cet_7
83_pet_7

3

cardinality
84_pon_7
84_uto_7
84_sre_7
84_cet_7
84_pet_7

3

cardinality
81_pon_7
81_uto_7
81_sre_7
81_cet_7
81_pet_7
82_pon_7
82_uto_7
82_sre_7
82_cet_7
82_pet_7
83_pon_7
83_uto_7
83_sre_7
83_cet_7
83_pet_7
84_pon_7
84_uto_7
84_sre_7
84_cet_7
84_pet_7

9


cardinality
51_duration_pon_7
51_duration_uto_7
51_duration_sre_7
51_duration_cet_7
51_duration_pet_7

1

cardinality
52_duration_pon_7
52_duration_uto_7
52_duration_sre_7
52_duration_cet_7
52_duration_pet_7

1

cardinality
53_duration_pon_7
53_duration_uto_7
53_duration_sre_7
53_duration_cet_7
53_duration_pet_7

1

cardinality
54_duration_pon_7
54_duration_uto_7
54_duration_sre_7
54_duration_cet_7
54_duration_pet_7

1


cardinality
arsa_2hole1
brsla_2hole1
cmika_2hole1
cvone_2hole1
hata_2hole1
jocve_2hole1
joma_2hole1
kove_2hole1
kusa_2hole1
mama_2hole1
mami_2hole1
neol_2hole1
rada_2hole1
rejo_2hole1
rojo_2hole1
stama_2hole1
steda_2hole1
trima_2hole1
vojo_2hole1
zijo_2hole1
pedra_2hole1

0

cardinality
brsla_duration_pon_6
brsla_duration_uto_6
brsla_duration_sre_6
brsla_duration_cet_6
brsla_duration_pet_6

1

cardinality
cmika_duration_pon_6
cmika_duration_uto_6
cmika_duration_sre_6
cmika_duration_cet_6
cmika_duration_pet_6

1

cardinality
cvone_duration_pon_6
cvone_duration_uto_6
cvone_duration_sre_6
cvone_duration_cet_6
cvone_duration_pet_6

1

cardinality
hata_duration_pon_6
hata_duration_uto_6
hata_duration_sre_6
hata_duration_cet_6
hata_duration_pet_6

1

cardinality
jocve_duration_pon_6
jocve_duration_uto_6
